iter,term_idx,step_kind,kind,label,time_ns,left_B,right_B,result_B,alloc_B,hw_B,rss_B,nnz,checksum_nnz,checksum_sum,checksum_sumsq,checksum_max_abs,expr,target_expr,op_lhs,op_rhs,intermediate_label,index_labels,csv_pair_indices,shape_dense,shape_repr,dense_bytes,sparsity
2,33,Permute,residual,R,58309,,,384,384,410710352,1385619456,48,,,,,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,34,Product,intermediate,I,295206,334432,432,384,384,410710352,1385619456,48,0,0.0,0.0,0.0,"I(i_3,i_2,i_4,μ̃_19767) * I(μ̃_19767,i_3) -> I(i_4,i_2)","I(i_4,i_2)","I(i_3,i_2,i_4,μ̃_19767)","I(μ̃_19767,i_3)","I(i_4,i_2)","i,i",;,"7,7",7 × 7,392,0.979592
2,34,Product,intermediate,I,256974,384,5489512,400,400,410710352,1385619456,50,0,0.0,0.0,0.0,"I(i_4,i_2) * I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4) -> I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","I(i_4,i_2)","I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4)","I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","i,i,i,a,a",";;;i_1,i_2;i_1,i_4","7,7,7,,",7 × 7 × 7 × ? × ?,,
2,34,Tensor,leaf,t,2355,,,792440,792440,410710352,1385619456,99055,98598,-1.4840757848822665,0.08148253559247469,0.02545185787020978,"t(i_4,i_1;a_5i_1i_4,a_4i_1i_4)","t(i_4,i_1;a_5i_1i_4,a_4i_1i_4)",,,,"i,i,a,a",";;i_1,i_4;i_1,i_4","7,7,,",7 × 7 × ? × ?,,
2,34,Product,intermediate,I,5528604,5489512,792440,5489512,5489512,414784640,1385619456,686189,684096,-2.406427843366528,0.5386679350549038,0.026072170273583467,"I(i_4,i_2,i_1;a_5i_1i_4,a_2i_1i_2) * t(i_4,i_1;a_5i_1i_4,a_4i_1i_4) -> I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","I(i_4,i_2,i_1;a_5i_1i_4,a_2i_1i_2)","t(i_4,i_1;a_5i_1i_4,a_4i_1i_4)","I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","i,i,i,a,a",";;;i_1,i_2;i_1,i_4","7,7,7,,",7 × 7 × 7 × ? × ?,,
2,34,Product,intermediate,I,362063,400,5489512,384,384,414784640,1385619456,48,0,0.0,0.0,0.0,"I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4) * I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,34,Constant,constant,_const,1813,,,8,8,414784640,1385619456,1,,,,,2,2,,,,,,,scalar,8,1
2,34,Product,residual,R,62678,384,8,384,384,414784640,1385619456,48,0,0.0,0.0,0.0,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,34,Permute,residual,R,54028,,,384,384,414784640,1385619456,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,35,Product,intermediate,I,524618,139048,400,384,384,414784640,1385619456,48,0,0.0,0.0,0.0,"I(i_3,i_2,i_1;a_2i_1i_2) * I(i_2,i_1,i_3;a_1i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_3,i_2,i_1;a_2i_1i_2)","I(i_2,i_1,i_3;a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,35,Constant,constant,_const,975,,,8,8,414784640,1385619456,1,,,,,-2,-2,,,,,,,scalar,8,1
2,35,Product,residual,R,53118,384,8,384,384,414784640,1385619456,48,0,0.0,0.0,0.0,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * -2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",-2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,35,Permute,residual,R,60768,,,384,384,414784640,1385619456,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,36,Product,intermediate,I,101845467,5179792,5179792,24888,24888,414784640,1385619456,3111,2401,-0.40341150913700163,0.005206510842175392,0.02545698653730173,"I(i_4,i_3,μ̃_19701,μ̃_19700) * I(μ̃_19701,μ̃_19700,i_2,i_1) -> I(i_4,i_3,i_2,i_1)","I(i_4,i_3,i_2,i_1)","I(i_4,i_3,μ̃_19701,μ̃_19700)","I(μ̃_19701,μ̃_19700,i_2,i_1)","I(i_4,i_3,i_2,i_1)","i,i,i,i",;;;,"7,7,7,7",7 × 7 × 7 × 7,19208,1.29571
2,36,Product,intermediate,I,19219119,24888,5179792,5179792,5179792,419196880,1385619456,647474,636804,1152.7190693928903,26462.72880488429,19.211996826406427,"I(i_4,i_3,i_2,i_1) * I(μ̃_19704,μ̃_19702,i_4,i_3) -> I(μ̃_19704,μ̃_19702,i_2,i_1)","I(μ̃_19704,μ̃_19702,i_2,i_1)","I(i_4,i_3,i_2,i_1)","I(μ̃_19704,μ̃_19702,i_4,i_3)","I(μ̃_19704,μ̃_19702,i_2,i_1)","μ̃,μ̃,i,i",;;;,"114,114,7,7",114 × 114 × 7 × 7,5094432,1.01676
2,36,Product,intermediate,I,13890887,5179792,2226240,2226240,2226240,421423120,1385619456,278280,248976,0.04596758889984209,0.03644555924664064,0.019023764038335132,"I(μ̃_19704,μ̃_19702,i_2,i_1) * I(i_2,i_1,μ̃_19702;a_1i_1i_2) -> I(μ̃_19704,i_2,i_1;a_1i_1i_2)","I(μ̃_19704,i_2,i_1;a_1i_1i_2)","I(μ̃_19704,μ̃_19702,i_2,i_1)","I(i_2,i_1,μ̃_19702;a_1i_1i_2)","I(μ̃_19704,i_2,i_1;a_1i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
2,36,Product,residual,R,4691706,2226240,2226240,792440,792440,421423120,1385619456,99055,98598,0.06357940759712839,4.505749776689657e-05,0.0007691579815080148,"I(μ̃_19704,i_2,i_1;a_1i_1i_2) * I(i_2,i_1,μ̃_19704;a_2i_1i_2) -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(μ̃_19704,i_2,i_1;a_1i_1i_2)","I(i_2,i_1,μ̃_19704;a_2i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,36,Permute,residual,R,163463,,,792440,792440,421423120,1385619456,99055,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,37,Product,intermediate,I,196475,496,496,432,432,421423120,1385619456,54,0,0.0,0.0,0.0,"I(i_3,i_1,Κ_1) * I(i_4,i_2,Κ_1) -> I(i_4,i_3,i_2,i_1)","I(i_4,i_3,i_2,i_1)","I(i_3,i_1,Κ_1)","I(i_4,i_2,Κ_1)","I(i_4,i_3,i_2,i_1)","i,i,i,i",;;;,"7,7,7,7",7 × 7 × 7 × 7,19208,0.0224906
2,37,Product,intermediate,I,331846,432,5179792,1392,1392,421423120,1385619456,174,0,0.0,0.0,0.0,"I(i_4,i_3,i_2,i_1) * I(μ̃_19734,μ̃_19732,i_4,i_3) -> I(μ̃_19734,μ̃_19732,i_2,i_1)","I(μ̃_19734,μ̃_19732,i_2,i_1)","I(i_4,i_3,i_2,i_1)","I(μ̃_19734,μ̃_19732,i_4,i_3)","I(μ̃_19734,μ̃_19732,i_2,i_1)","μ̃,μ̃,i,i",;;;,"114,114,7,7",114 × 114 × 7 × 7,5094432,0.000273239
2,37,Product,intermediate,I,475471,1392,2226240,496,496,421423120,1385619456,62,0,0.0,0.0,0.0,"I(μ̃_19734,μ̃_19732,i_2,i_1) * I(i_2,i_1,μ̃_19732;a_1i_1i_2) -> I(μ̃_19734,i_1,i_2;a_1i_1i_2)","I(μ̃_19734,i_1,i_2;a_1i_1i_2)","I(μ̃_19734,μ̃_19732,i_2,i_1)","I(i_2,i_1,μ̃_19732;a_1i_1i_2)","I(μ̃_19734,i_1,i_2;a_1i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
2,37,Product,residual,R,407238,496,2226240,384,384,421423120,1385619456,48,0,0.0,0.0,0.0,"I(μ̃_19734,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,μ̃_19734;a_2i_1i_2) -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(μ̃_19734,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,μ̃_19734;a_2i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,37,Permute,residual,R,68616,,,384,384,421423120,1385619456,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,38,Product,intermediate,I,315634,432,400,400,400,421423120,1385619456,50,0,0.0,0.0,0.0,"I(i_4,i_3,i_2,i_1) * I(i_2,i_1,i_3;a_1i_1i_2) -> I(i_4,i_1,i_2;a_1i_1i_2)","I(i_4,i_1,i_2;a_1i_1i_2)","I(i_4,i_3,i_2,i_1)","I(i_2,i_1,i_3;a_1i_1i_2)","I(i_4,i_1,i_2;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
2,38,Product,residual,R,324310,400,400,384,384,421423120,1385619456,48,0,0.0,0.0,0.0,"I(i_4,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,i_4;a_2i_1i_2) -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_4,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,i_4;a_2i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,38,Permute,residual,R,66716,,,384,384,421423120,1385619456,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,39,Product,intermediate,I,158371521,83306800,5179792,334432,334432,421423120,1385619456,41804,39102,-0.10198417186990022,0.00416880111514208,0.005800905353020304,"I(i_3,μ̃_19737,μ̃_19736,μ̃_19735) * I(μ̃_19736,μ̃_19735,i_1,i_2) -> I(i_3,μ̃_19737,i_1,i_2)","I(i_3,μ̃_19737,i_1,i_2)","I(i_3,μ̃_19737,μ̃_19736,μ̃_19735)","I(μ̃_19736,μ̃_19735,i_1,i_2)","I(i_3,μ̃_19737,i_1,i_2)","i,μ̃,i,i",;;;,"7,114,7,7",7 × 114 × 7 × 7,312816,1.0691
2,39,Tensor,leaf,C,33607,,,2207664,2207664,421423120,1385619456,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_2,i_1,μ̃_19737;a_1i_1i_2)","C(i_2,i_1,μ̃_19737;a_1i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
2,39,Product,intermediate,I,3046799,334432,2207664,139048,139048,421423120,1385619456,17381,15288,0.03226117268054516,0.002639073399617972,0.007558998748303751,"I(i_3,μ̃_19737,i_1,i_2) * C(i_2,i_1,μ̃_19737;a_1i_1i_2) -> I(i_3,i_1,i_2;a_1i_1i_2)","I(i_3,i_1,i_2;a_1i_1i_2)","I(i_3,μ̃_19737,i_1,i_2)","C(i_2,i_1,μ̃_19737;a_1i_1i_2)","I(i_3,i_1,i_2;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
2,39,Product,intermediate,I,335624,139048,400,384,384,421423120,1385619456,48,0,0.0,0.0,0.0,"I(i_3,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,i_3;a_2i_1i_2) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_3,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,i_3;a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,39,Constant,constant,_const,1530,,,8,8,421423120,1385619456,1,,,,,-2,-2,,,,,,,scalar,8,1
2,39,Product,residual,R,74736,384,8,384,384,421423120,1385619456,48,0,0.0,0.0,0.0,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,39,Permute,residual,R,67226,,,384,384,421423120,1385619456,48,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,40,Product,intermediate,I,388939,24888,400,400,400,421423120,1385619456,50,0,0.0,0.0,0.0,"I(i_4,i_3,i_2,i_1) * I(i_2,i_1,i_3;a_1i_1i_2) -> I(i_4,i_1,i_2;a_1i_1i_2)","I(i_4,i_1,i_2;a_1i_1i_2)","I(i_4,i_3,i_2,i_1)","I(i_2,i_1,i_3;a_1i_1i_2)","I(i_4,i_1,i_2;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
2,40,Product,residual,R,321719,400,400,384,384,421423120,1385619456,48,0,0.0,0.0,0.0,"I(i_4,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,i_4;a_2i_1i_2) -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_4,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,i_4;a_2i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,40,Permute,residual,R,168840,,,384,384,421423120,1385619456,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,41,Product,intermediate,I,138907774,5490816,2207664,1843152,1843152,421423120,1385619456,230394,225036,-2.9734681385425206,3.7811793884181117,0.11018399714954613,"I(i_1,i_3,Κ_1;a_3i_1i_3) * I(μ̃_19779,i_3,i_1;a_3i_1i_3) -> I(μ̃_19779,i_1,Κ_1)","I(μ̃_19779,i_1,Κ_1)","I(i_1,i_3,Κ_1;a_3i_1i_3)","I(μ̃_19779,i_3,i_1;a_3i_1i_3)","I(μ̃_19779,i_1,Κ_1)","μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
2,41,Product,intermediate,I,18735227,1843152,2226240,5490816,5490816,421423120,1385619456,686352,615888,-0.14667093646251644,0.061122079642838965,0.0062680304097628295,"I(μ̃_19779,i_1,Κ_1) * I(i_2,i_1,μ̃_19779;a_1i_1i_2) -> I(i_2,i_1,Κ_1;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","I(μ̃_19779,i_1,Κ_1)","I(i_2,i_1,μ̃_19779;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","i,i,Κ,a",";;;i_1,i_2","7,7,282,",7 × 7 × 282 × ?,,
2,41,Product,intermediate,I,144955730,5490816,2207664,1843152,1843152,423169320,1385619456,230394,225036,2.4681021415498146,16.65957295916669,0.2520611847156947,"I(i_2,i_4,Κ_1;a_4i_2i_4) * I(μ̃_19781,i_2,i_4;a_4i_2i_4) -> I(μ̃_19781,i_2,Κ_1)","I(μ̃_19781,i_2,Κ_1)","I(i_2,i_4,Κ_1;a_4i_2i_4)","I(μ̃_19781,i_2,i_4;a_4i_2i_4)","I(μ̃_19781,i_2,Κ_1)","μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
2,41,Product,intermediate,I,28752886,5490816,1843152,2226240,2226240,425395560,1385619456,278280,248976,-0.2615092370892522,0.00942400435694269,0.005385737696388842,"I(i_2,i_1,Κ_1;a_1i_1i_2) * I(μ̃_19781,i_2,Κ_1) -> I(μ̃_19781,i_1,i_2;a_1i_1i_2)","I(μ̃_19781,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","I(μ̃_19781,i_2,Κ_1)","I(μ̃_19781,i_1,i_2;a_1i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
2,41,Product,intermediate,I,4353691,2226240,2226240,792440,792440,426188000,1385619456,99055,98598,0.005941381136535102,1.9439596282822988e-05,0.0005088522314702333,"I(μ̃_19781,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,μ̃_19781;a_2i_1i_2) -> I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(μ̃_19781,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,μ̃_19781;a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,41,Constant,constant,_const,2137,,,8,8,426188000,1385619456,1,,,,,-4,-4,,,,,,,scalar,8,1
2,41,Product,residual,R,155478,792440,8,792440,792440,426188000,1385619456,99055,98598,-0.023765524546140407,0.0003110335405251678,0.0020354089258809334,"I(i_2,i_1;a_1i_1i_2,a_2i_1i_2) * -4 -> R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",-4,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,41,Permute,residual,R,123841,,,792440,792440,426188000,1385619456,99055,,,,,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,42,Tensor,leaf,g,14664,,,29489328,29489328,452658648,1385619456,3686166,3664872,328.03408291046196,123.92989425956745,0.8503952014554764,"g(μ̃_19895,μ̃_19896,Κ_1)","g(μ̃_19895,μ̃_19896,Κ_1)",,,,"μ̃,μ̃,Κ",;;,"114,114,282",114 × 114 × 282,29318976,1.00581
2,42,Product,intermediate,I,399534,29489328,432,880,880,452659528,1385619456,110,0,0.0,0.0,0.0,"g(μ̃_19895,μ̃_19896,Κ_1) * I(μ̃_19895,i_2) -> I(μ̃_19896,i_2,Κ_1)","I(μ̃_19896,i_2,Κ_1)","g(μ̃_19895,μ̃_19896,Κ_1)","I(μ̃_19895,i_2)","I(μ̃_19896,i_2,Κ_1)","μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,0.000488811
2,42,Tensor,leaf,C,17099,,,2207664,2207664,452659528,1385619456,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_2,i_1,μ̃_19896;a_2i_1i_2)","C(i_2,i_1,μ̃_19896;a_2i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
2,42,Product,intermediate,I,456443,880,2207664,496,496,452659528,1385619456,62,0,0.0,0.0,0.0,"I(μ̃_19896,i_2,Κ_1) * C(i_2,i_1,μ̃_19896;a_2i_1i_2) -> I(i_1,i_2,Κ_1;a_2i_1i_2)","I(i_1,i_2,Κ_1;a_2i_1i_2)","I(μ̃_19896,i_2,Κ_1)","C(i_2,i_1,μ̃_19896;a_2i_1i_2)","I(i_1,i_2,Κ_1;a_2i_1i_2)","i,i,Κ,a",";;;i_1,i_2","7,7,282,",7 × 7 × 282 × ?,,
2,42,Product,intermediate,I,380729,496,1843152,496,496,452659528,1385619456,62,0,0.0,0.0,0.0,"I(i_1,i_2,Κ_1;a_2i_1i_2) * I(μ̃_19898,i_1,Κ_1) -> I(μ̃_19898,i_2,i_1;a_2i_1i_2)","I(μ̃_19898,i_2,i_1;a_2i_1i_2)","I(i_1,i_2,Κ_1;a_2i_1i_2)","I(μ̃_19898,i_1,Κ_1)","I(μ̃_19898,i_2,i_1;a_2i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
2,42,Product,intermediate,I,393723,496,2226240,384,384,452659528,1385619456,48,0,0.0,0.0,0.0,"I(μ̃_19898,i_2,i_1;a_2i_1i_2) * I(i_2,i_1,μ̃_19898;a_1i_1i_2) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(μ̃_19898,i_2,i_1;a_2i_1i_2)","I(i_2,i_1,μ̃_19898;a_1i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,42,Constant,constant,_const,1144,,,8,8,452659528,1385619456,1,,,,,-2,-2,,,,,,,scalar,8,1
2,42,Product,residual,R,68588,384,8,384,384,452659528,1385619456,48,0,0.0,0.0,0.0,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,42,Permute,residual,R,58289,,,384,384,452659528,1385619456,48,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,43,Product,intermediate,I,17003716,5490816,1843152,2226240,2226240,452659528,1385619456,278280,248976,0.04242947723512757,0.0005555139283226486,0.0014687456229217435,"I(i_2,i_1,Κ_1;a_1i_1i_2) * I(μ̃_19944,i_2,Κ_1) -> I(μ̃_19944,i_1,i_2;a_1i_1i_2)","I(μ̃_19944,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","I(μ̃_19944,i_2,Κ_1)","I(μ̃_19944,i_1,i_2;a_1i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
2,43,Product,residual,R,4709774,2226240,2226240,792440,792440,452659528,1385619456,99055,98598,0.004703514509185101,6.729287317949191e-06,0.0003255111674836698,"I(μ̃_19944,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,μ̃_19944;a_2i_1i_2) -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(μ̃_19944,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,μ̃_19944;a_2i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,43,Permute,residual,R,169232,,,792440,792440,452659528,1385619456,99055,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,44,Product,intermediate,I,429057,496,1843152,496,496,452659528,1385619456,62,0,0.0,0.0,0.0,"I(i_1,i_2,Κ_1;a_2i_1i_2) * I(μ̃_19836,i_1,Κ_1) -> I(μ̃_19836,i_2,i_1;a_2i_1i_2)","I(μ̃_19836,i_2,i_1;a_2i_1i_2)","I(i_1,i_2,Κ_1;a_2i_1i_2)","I(μ̃_19836,i_1,Κ_1)","I(μ̃_19836,i_2,i_1;a_2i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
2,44,Product,intermediate,I,421306,496,2226240,384,384,452659528,1385619456,48,0,0.0,0.0,0.0,"I(μ̃_19836,i_2,i_1;a_2i_1i_2) * I(i_2,i_1,μ̃_19836;a_1i_1i_2) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(μ̃_19836,i_2,i_1;a_2i_1i_2)","I(i_2,i_1,μ̃_19836;a_1i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
2,44,Constant,constant,_const,1350,,,8,8,452659528,1385619456,1,,,,,4,4,,,,,,,scalar,8,1
