iter,term_idx,step_kind,kind,label,time_ns,left_B,right_B,result_B,alloc_B,hw_B,rss_B,nnz,checksum_nnz,checksum_sum,checksum_sumsq,checksum_max_abs,expr,target_expr,op_lhs,op_rhs,intermediate_label,index_labels,csv_pair_indices,shape_dense,shape_repr,dense_bytes,sparsity
1,27,Permute,residual,R,61310,,,384,384,9926232,412348416,48,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,28,Tensor,leaf,g,11698,,,121536,121536,9926232,412348416,15192,13818,10.313570711989671,5.229066732803717,0.3618052751837755,"g(i_2,i_3,Κ_1)","g(i_2,i_3,Κ_1)",,,,"i,i,Κ",;;,"7,7,282",7 × 7 × 282,110544,1.09944
1,28,Tensor,leaf,g,10668,,,1843152,1843152,9926232,412348416,230394,225036,-13.713518793894858,9.824790694343461,0.192547847698342,"g(μ̃_19692,i_4,Κ_1)","g(μ̃_19692,i_4,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
1,28,Product,intermediate,I,19791891,121536,1843152,334432,334432,10017256,412348416,41804,39102,1.6787640793177372,1.4528822879583423,0.0897817840295986,"g(i_2,i_3,Κ_1) * g(μ̃_19692,i_4,Κ_1) -> I(i_3,i_2,i_4,μ̃_19692)","I(i_3,i_2,i_4,μ̃_19692)","g(i_2,i_3,Κ_1)","g(μ̃_19692,i_4,Κ_1)","I(i_3,i_2,i_4,μ̃_19692)","i,i,i,μ̃",;;;,"7,7,7,114",7 × 7 × 7 × 114,312816,1.0691
1,28,Tensor,leaf,C,13671,,,2207664,2207664,10260232,412348416,275958,,,,,"C(i_4,i_1,μ̃_19692;a_3i_1i_4)","C(i_4,i_1,μ̃_19692;a_3i_1i_4)",,,,"i,i,μ̃,a",";;;i_1,i_4","7,7,114,",7 × 7 × 114 × ?,,
1,28,Product,intermediate,I,4915222,334432,2207664,957848,957848,11218080,412348416,119731,,,,,"I(i_3,i_2,i_4,μ̃_19692) * C(i_4,i_1,μ̃_19692;a_3i_1i_4) -> I(i_1,i_3,i_2,i_4;a_3i_1i_4)","I(i_1,i_3,i_2,i_4;a_3i_1i_4)","I(i_3,i_2,i_4,μ̃_19692)","C(i_4,i_1,μ̃_19692;a_3i_1i_4)","I(i_1,i_3,i_2,i_4;a_3i_1i_4)","i,i,i,i,a",";;;;i_1,i_4","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
1,28,Tensor,leaf,t,2187,,,384,384,11218080,412348416,48,,,,,"t(i_1,i_4;a_4i_1i_4,a_3i_1i_4)","t(i_1,i_4;a_4i_1i_4,a_3i_1i_4)",,,,"i,i,a,a",";;i_1,i_4;i_1,i_4","7,7,,",7 × 7 × ? × ?,,
1,28,Product,intermediate,I,294200,957848,384,432,432,11218080,412348416,54,,,,,"I(i_1,i_3,i_2,i_4;a_3i_1i_4) * t(i_1,i_4;a_4i_1i_4,a_3i_1i_4) -> I(i_4,i_3,i_2,i_1;a_4i_1i_4)","I(i_4,i_3,i_2,i_1;a_4i_1i_4)","I(i_1,i_3,i_2,i_4;a_3i_1i_4)","t(i_1,i_4;a_4i_1i_4,a_3i_1i_4)","I(i_4,i_3,i_2,i_1;a_4i_1i_4)","i,i,i,i,a",";;;;i_1,i_4","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
1,28,Product,intermediate,I,426797,432,5489512,400,400,11218080,412348416,50,,,,,"I(i_4,i_3,i_2,i_1;a_4i_1i_4) * I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4) -> I(i_3,i_2,i_1;a_1i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","I(i_4,i_3,i_2,i_1;a_4i_1i_4)","I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4)","I(i_3,i_2,i_1;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
1,28,Product,intermediate,I,297826,400,400,384,384,11218080,412348416,48,,,,,"I(i_3,i_2,i_1;a_1i_1i_2) * I(i_2,i_1,i_3;a_2i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","I(i_2,i_1,i_3;a_2i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,28,Constant,constant,_const,1714,,,8,8,11218080,412348416,1,,,,,-4,-4,,,,,,,scalar,8,1
1,28,Product,residual,R,70911,384,8,384,384,11218080,412348416,48,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * -4 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",-4,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,28,Permute,residual,R,68060,,,384,384,11218080,412348416,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,29,Tensor,leaf,t,1246,,,384,384,11218080,412348416,48,,,,,"t(i_4,i_1;a_4i_1i_4,a_3i_1i_4)","t(i_4,i_1;a_4i_1i_4,a_3i_1i_4)",,,,"i,i,a,a",";;i_1,i_4;i_1,i_4","7,7,,",7 × 7 × ? × ?,,
1,29,Product,intermediate,I,232792,957848,384,432,432,11218080,412348416,54,,,,,"I(i_1,i_3,i_2,i_4;a_3i_1i_4) * t(i_4,i_1;a_4i_1i_4,a_3i_1i_4) -> I(i_4,i_3,i_2,i_1;a_4i_1i_4)","I(i_4,i_3,i_2,i_1;a_4i_1i_4)","I(i_1,i_3,i_2,i_4;a_3i_1i_4)","t(i_4,i_1;a_4i_1i_4,a_3i_1i_4)","I(i_4,i_3,i_2,i_1;a_4i_1i_4)","i,i,i,i,a",";;;;i_1,i_4","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
1,29,Product,intermediate,I,374923,432,5489512,400,400,11218080,412348416,50,,,,,"I(i_4,i_3,i_2,i_1;a_4i_1i_4) * I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4) -> I(i_3,i_2,i_1;a_1i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","I(i_4,i_3,i_2,i_1;a_4i_1i_4)","I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4)","I(i_3,i_2,i_1;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
1,29,Product,intermediate,I,231104,400,400,384,384,11218080,412348416,48,,,,,"I(i_3,i_2,i_1;a_1i_1i_2) * I(i_2,i_1,i_3;a_2i_1i_2) -> I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","I(i_2,i_1,i_3;a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,29,Constant,constant,_const,1411,,,8,8,11218080,412348416,1,,,,,2,2,,,,,,,scalar,8,1
1,29,Product,residual,R,67199,384,8,384,384,11218080,412348416,48,,,,,"I(i_2,i_1;a_1i_1i_2,a_2i_1i_2) * 2 -> R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",2,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,29,Permute,residual,R,65389,,,384,384,11218080,412348416,48,,,,,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,30,Tensor,leaf,C,13093,,,2207664,2207664,11218080,412348416,275958,,,,,"C(i_3,i_1,μ̃_19706;a_3i_1i_3)","C(i_3,i_1,μ̃_19706;a_3i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
1,30,Product,intermediate,I,5078447,334432,2207664,957848,957848,12175928,412348416,119731,,,,,"I(i_3,i_2,i_4,μ̃_19706) * C(i_3,i_1,μ̃_19706;a_3i_1i_3) -> I(i_1,i_4,i_2,i_3;a_3i_1i_3)","I(i_1,i_4,i_2,i_3;a_3i_1i_3)","I(i_3,i_2,i_4,μ̃_19706)","C(i_3,i_1,μ̃_19706;a_3i_1i_3)","I(i_1,i_4,i_2,i_3;a_3i_1i_3)","i,i,i,i,a",";;;;i_1,i_3","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
1,30,Tensor,leaf,t,1950,,,384,384,12175928,412348416,48,,,,,"t(i_1,i_3;a_4i_1i_3,a_3i_1i_3)","t(i_1,i_3;a_4i_1i_3,a_3i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
1,30,Product,intermediate,I,262202,957848,384,432,432,12175928,412348416,54,,,,,"I(i_1,i_4,i_2,i_3;a_3i_1i_3) * t(i_1,i_3;a_4i_1i_3,a_3i_1i_3) -> I(i_3,i_4,i_2,i_1;a_4i_1i_3)","I(i_3,i_4,i_2,i_1;a_4i_1i_3)","I(i_1,i_4,i_2,i_3;a_3i_1i_3)","t(i_1,i_3;a_4i_1i_3,a_3i_1i_3)","I(i_3,i_4,i_2,i_1;a_4i_1i_3)","i,i,i,i,a",";;;;i_1,i_3","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
1,30,Product,intermediate,I,392823,432,5489512,400,400,12175928,412348416,50,,,,,"I(i_3,i_4,i_2,i_1;a_4i_1i_3) * I(i_2,i_3,i_1;a_1i_1i_2,a_4i_1i_3) -> I(i_4,i_2,i_1;a_1i_1i_2)","I(i_4,i_2,i_1;a_1i_1i_2)","I(i_3,i_4,i_2,i_1;a_4i_1i_3)","I(i_2,i_3,i_1;a_1i_1i_2,a_4i_1i_3)","I(i_4,i_2,i_1;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
1,30,Product,intermediate,I,270899,400,400,384,384,12175928,412348416,48,,,,,"I(i_4,i_2,i_1;a_1i_1i_2) * I(i_2,i_1,i_4;a_2i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_4,i_2,i_1;a_1i_1i_2)","I(i_2,i_1,i_4;a_2i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,30,Constant,constant,_const,1503,,,8,8,12175928,412348416,1,,,,,2,2,,,,,,,scalar,8,1
1,30,Product,residual,R,67750,384,8,384,384,12175928,412348416,48,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,30,Permute,residual,R,67852,,,384,384,12175928,412348416,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,31,Tensor,leaf,t,1694,,,384,384,12175928,412348416,48,,,,,"t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)","t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
1,31,Product,intermediate,I,284175,957848,384,432,432,12175928,412348416,54,,,,,"I(i_1,i_4,i_2,i_3;a_3i_1i_3) * t(i_3,i_1;a_4i_1i_3,a_3i_1i_3) -> I(i_3,i_4,i_2,i_1;a_4i_1i_3)","I(i_3,i_4,i_2,i_1;a_4i_1i_3)","I(i_1,i_4,i_2,i_3;a_3i_1i_3)","t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)","I(i_3,i_4,i_2,i_1;a_4i_1i_3)","i,i,i,i,a",";;;;i_1,i_3","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
1,31,Product,intermediate,I,415791,432,5489512,400,400,12175928,412348416,50,,,,,"I(i_3,i_4,i_2,i_1;a_4i_1i_3) * I(i_3,i_2,i_1;a_4i_1i_3,a_2i_1i_2) -> I(i_4,i_2,i_1;a_2i_1i_2)","I(i_4,i_2,i_1;a_2i_1i_2)","I(i_3,i_4,i_2,i_1;a_4i_1i_3)","I(i_3,i_2,i_1;a_4i_1i_3,a_2i_1i_2)","I(i_4,i_2,i_1;a_2i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
1,31,Product,intermediate,I,224373,400,400,384,384,12175928,412348416,48,,,,,"I(i_4,i_2,i_1;a_2i_1i_2) * I(i_2,i_1,i_4;a_1i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_4,i_2,i_1;a_2i_1i_2)","I(i_2,i_1,i_4;a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,31,Constant,constant,_const,1408,,,8,8,12175928,412348416,1,,,,,2,2,,,,,,,scalar,8,1
1,31,Product,residual,R,64610,384,8,384,384,12175928,412348416,48,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,31,Permute,residual,R,66883,,,384,384,12175928,412348416,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,32,Product,intermediate,I,212496,334432,432,432,432,12175928,412348416,54,0,0.0,0.0,0.0,"I(i_3,i_2,i_4,μ̃_19711) * I(μ̃_19711,i_1) -> I(i_3,i_2,i_4,i_1)","I(i_3,i_2,i_4,i_1)","I(i_3,i_2,i_4,μ̃_19711)","I(μ̃_19711,i_1)","I(i_3,i_2,i_4,i_1)","i,i,i,i",;;;,"7,7,7,7",7 × 7 × 7 × 7,19208,0.0224906
1,32,Product,intermediate,I,303253,432,400,400,400,12175928,412348416,50,,,,,"I(i_3,i_2,i_4,i_1) * I(i_2,i_1,i_4;a_1i_1i_2) -> I(i_3,i_2,i_1;a_1i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","I(i_3,i_2,i_4,i_1)","I(i_2,i_1,i_4;a_1i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
1,32,Product,intermediate,I,275070,400,400,384,384,12175928,412348416,48,,,,,"I(i_3,i_2,i_1;a_1i_1i_2) * I(i_2,i_1,i_3;a_2i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_3,i_2,i_1;a_1i_1i_2)","I(i_2,i_1,i_3;a_2i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,32,Constant,constant,_const,1063,,,8,8,12175928,412348416,1,,,,,2,2,,,,,,,scalar,8,1
1,32,Product,residual,R,136559,384,8,384,384,12175928,412348416,48,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,32,Permute,residual,R,82172,,,384,384,12175928,412348416,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,33,Tensor,leaf,C,9945,,,2207664,2207664,12175928,412348416,275958,,,,,"C(i_4,i_3,μ̃_19902;a_5i_3i_4)","C(i_4,i_3,μ̃_19902;a_5i_3i_4)",,,,"i,i,μ̃,a",";;;i_3,i_4","7,7,114,",7 × 7 × 114 × ?,,
1,33,Tensor,leaf,t,1435,,,384,384,12175928,412348416,48,,,,,"t(i_4,i_3;a_5i_3i_4,a_4i_3i_4)","t(i_4,i_3;a_5i_3i_4,a_4i_3i_4)",,,,"i,i,a,a",";;i_3,i_4;i_3,i_4","7,7,,",7 × 7 × ? × ?,,
1,33,Product,intermediate,I,222896,2207664,384,496,496,12176808,412348416,62,,,,,"C(i_4,i_3,μ̃_19902;a_5i_3i_4) * t(i_4,i_3;a_5i_3i_4,a_4i_3i_4) -> I(μ̃_19902,i_4,i_3;a_4i_3i_4)","I(μ̃_19902,i_4,i_3;a_4i_3i_4)","C(i_4,i_3,μ̃_19902;a_5i_3i_4)","t(i_4,i_3;a_5i_3i_4,a_4i_3i_4)","I(μ̃_19902,i_4,i_3;a_4i_3i_4)","μ̃,i,i,a",";;;i_3,i_4","114,7,7,",114 × 7 × 7 × ?,,
1,33,Tensor,leaf,C,8233,,,2207664,2207664,12176808,412348416,275958,,,,,"C(i_4,i_3,μ̃_19903;a_4i_3i_4)","C(i_4,i_3,μ̃_19903;a_4i_3i_4)",,,,"i,i,μ̃,a",";;;i_3,i_4","7,7,114,",7 × 7 × 114 × ?,,
1,33,Product,intermediate,I,543578,496,2207664,1392,1392,12177816,412348416,174,0,0.0,0.0,0.0,"I(μ̃_19902,i_4,i_3;a_4i_3i_4) * C(i_4,i_3,μ̃_19903;a_4i_3i_4) -> I(μ̃_19903,μ̃_19902,i_3,i_4)","I(μ̃_19903,μ̃_19902,i_3,i_4)","I(μ̃_19902,i_4,i_3;a_4i_3i_4)","C(i_4,i_3,μ̃_19903;a_4i_3i_4)","I(μ̃_19903,μ̃_19902,i_3,i_4)","μ̃,μ̃,i,i",;;;,"114,114,7,7",114 × 114 × 7 × 7,5094432,0.000273239
1,33,Product,intermediate,I,230743,432,1392,1392,1392,12177816,412348416,174,0,0.0,0.0,0.0,"I(i_3,i_1,i_4,i_2) * I(μ̃_19903,μ̃_19902,i_3,i_4) -> I(i_1,μ̃_19902,μ̃_19903,i_2)","I(i_1,μ̃_19902,μ̃_19903,i_2)","I(i_3,i_1,i_4,i_2)","I(μ̃_19903,μ̃_19902,i_3,i_4)","I(i_1,μ̃_19902,μ̃_19903,i_2)","i,μ̃,μ̃,i",;;;,"7,114,114,7",7 × 114 × 114 × 7,5094432,0.000273239
1,33,Product,intermediate,I,543369,1392,2226240,496,496,12177816,412348416,62,,,,,"I(i_1,μ̃_19902,μ̃_19903,i_2) * I(i_2,i_1,μ̃_19902;a_2i_1i_2) -> I(i_1,μ̃_19903,i_2;a_2i_1i_2)","I(i_1,μ̃_19903,i_2;a_2i_1i_2)","I(i_1,μ̃_19902,μ̃_19903,i_2)","I(i_2,i_1,μ̃_19902;a_2i_1i_2)","I(i_1,μ̃_19903,i_2;a_2i_1i_2)","i,μ̃,i,a",";;;i_1,i_2","7,114,7,",7 × 114 × 7 × ?,,
1,33,Product,intermediate,I,368148,496,2226240,384,384,12177816,412348416,48,,,,,"I(i_1,μ̃_19903,i_2;a_2i_1i_2) * I(i_2,i_1,μ̃_19903;a_1i_1i_2) -> I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,μ̃_19903,i_2;a_2i_1i_2)","I(i_2,i_1,μ̃_19903;a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,33,Constant,constant,_const,1012,,,8,8,12177816,412348416,1,,,,,2,2,,,,,,,scalar,8,1
1,33,Product,residual,R,58693,384,8,384,384,12177816,412348416,48,,,,,"I(i_1,i_2;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",2,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,33,Permute,residual,R,72841,,,384,384,12177816,412348416,48,,,,,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,34,Product,intermediate,I,272662,334432,432,384,384,12177816,412348416,48,0,0.0,0.0,0.0,"I(i_3,i_2,i_4,μ̃_19767) * I(μ̃_19767,i_3) -> I(i_4,i_2)","I(i_4,i_2)","I(i_3,i_2,i_4,μ̃_19767)","I(μ̃_19767,i_3)","I(i_4,i_2)","i,i",;,"7,7",7 × 7,392,0.979592
1,34,Product,intermediate,I,1762218,384,5489512,400,400,12177816,412348416,50,,,,,"I(i_4,i_2) * I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4) -> I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","I(i_4,i_2)","I(i_2,i_4,i_1;a_1i_1i_2,a_4i_1i_4)","I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","i,i,i,a,a",";;;i_1,i_2;i_1,i_4","7,7,7,,",7 × 7 × 7 × ? × ?,,
1,34,Tensor,leaf,t,1482,,,384,384,12177816,412348416,48,,,,,"t(i_4,i_1;a_5i_1i_4,a_4i_1i_4)","t(i_4,i_1;a_5i_1i_4,a_4i_1i_4)",,,,"i,i,a,a",";;i_1,i_4;i_1,i_4","7,7,,",7 × 7 × ? × ?,,
1,34,Product,intermediate,I,267543,5489512,384,400,400,12177816,412348416,50,,,,,"I(i_4,i_2,i_1;a_5i_1i_4,a_2i_1i_2) * t(i_4,i_1;a_5i_1i_4,a_4i_1i_4) -> I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","I(i_4,i_2,i_1;a_5i_1i_4,a_2i_1i_2)","t(i_4,i_1;a_5i_1i_4,a_4i_1i_4)","I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","i,i,i,a,a",";;;i_1,i_2;i_1,i_4","7,7,7,,",7 × 7 × 7 × ? × ?,,
1,34,Product,intermediate,I,282140,400,400,384,384,12177816,412348416,48,,,,,"I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4) * I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2,i_4;a_1i_1i_2,a_4i_1i_4)","I(i_2,i_4,i_1;a_2i_1i_2,a_4i_1i_4)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,34,Constant,constant,_const,1164,,,8,8,12177816,412348416,1,,,,,2,2,,,,,,,scalar,8,1
1,34,Product,residual,R,62876,384,8,384,384,12177816,412348416,48,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,34,Permute,residual,R,65993,,,384,384,12177816,412348416,48,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,35,Tensor,leaf,C,9805,,,2207664,2207664,12178216,412348416,275958,,,,,"C(i_2,i_1,μ̃_19871;a_2i_1i_2)","C(i_2,i_1,μ̃_19871;a_2i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
1,35,Product,intermediate,I,2505057,334432,2207664,139048,139048,12317264,412348416,17381,,,,,"I(i_1,i_3,i_2,μ̃_19871) * C(i_2,i_1,μ̃_19871;a_2i_1i_2) -> I(i_3,i_2,i_1;a_2i_1i_2)","I(i_3,i_2,i_1;a_2i_1i_2)","I(i_1,i_3,i_2,μ̃_19871)","C(i_2,i_1,μ̃_19871;a_2i_1i_2)","I(i_3,i_2,i_1;a_2i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
1,35,Product,intermediate,I,261190,139048,400,384,384,12317264,412348416,48,,,,,"I(i_3,i_2,i_1;a_2i_1i_2) * I(i_2,i_1,i_3;a_1i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_3,i_2,i_1;a_2i_1i_2)","I(i_2,i_1,i_3;a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
1,35,Constant,constant,_const,1448,,,8,8,12317264,412348416,1,,,,,-2,-2,,,,,,,scalar,8,1
1,35,Product,residual,R,68801,384,8,384,384,12317264,412348416,48,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * -2 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",-2,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
